sample_nr,label,label_name,unique_label_count,labels_json,has_single_label,row_count,first_global_row,last_global_row,contiguous_segment_count,rows_are_contiguous,first_timestamp,last_timestamp,minimum_timestamp,maximum_timestamp,duration_seconds,timestamp_decrease_count,timestamp_equal_count,positive_delta_count,timestamps_monotonic_nondecreasing,mean_positive_delta_seconds,std_positive_delta_seconds,minimum_positive_delta_seconds,maximum_positive_delta_seconds,estimated_sampling_rate_hz,runtime_state_count,runtime_states_json
2354,1,damaged_screw,1,[1],True,1400,3645402,3646801,1,True,6367.258,6381.248,6367.258,6381.248,13.99,0,0,1399,True,0.01,6.68755109252e-10,0.00999999999658,0.0100000000039,100,3,"[0, 1, 2]"
2355,5,supplementary_operation,1,[5],True,1842,3646802,3648643,1,True,6381.258,6399.668,6381.258,6399.668,18.41,0,0,1841,True,0.01,6.16011980703e-10,0.00999999999658,0.0100000000039,100,2,"[1, 2]"
2356,0,normal_tightening,1,[0],True,1317,3648644,3649960,1,True,6399.678,6412.908,6399.678,6412.908,13.23,0,0,1316,True,0.0100531914894,0.000825264347342,0.00999999999658,0.0299999999988,99.4708994709,3,"[0, 1, 2]"
2357,5,supplementary_operation,1,[5],True,1858,3649961,3651818,1,True,6412.918,6431.538,6412.918,6431.538,18.62,0,0,1857,True,0.0100269251481,0.000518195443137,0.00999999999658,0.0200000000041,99.731471536,3,"[0, 1, 2]"
2358,0,normal_tightening,1,[0],True,1404,3651819,3653222,1,True,6431.548,6445.578,6431.548,6445.578,14.03,0,0,1403,True,0.01,6.68755109252e-10,0.00999999999658,0.0100000000039,100,2,"[1, 2]"
2359,5,supplementary_operation,1,[5],True,1876,3653223,3655098,1,True,6445.588,6464.358,6445.588,6464.358,18.77,0,0,1875,True,0.0100106666667,0.000461757030883,0.00999999999658,0.0300000000007,99.8934469899,2,"[1, 2]"
2360,0,normal_tightening,1,[0],True,1207,3655099,3656305,1,True,6464.368,6476.458,6464.368,6476.458,12.09,0,0,1206,True,0.0100248756219,0.000643408813761,0.00999999999658,0.0300000000016,99.7518610422,3,"[0, 1, 2]"
2361,5,supplementary_operation,1,[5],True,1846,3656306,3658151,1,True,6476.468,6494.918,6476.468,6494.918,18.45,0,0,1845,True,0.01,6.04911756551e-10,0.00999999999658,0.0100000000039,100,2,"[1, 2]"
2362,1,damaged_screw,1,[1],True,1699,3658152,3659850,1,True,6494.928,6511.918,6494.928,6511.918,16.99,0,0,1698,True,0.0100058892815,0.000242606948535,0.00999999999658,0.0200000000032,99.9411418481,2,"[1, 2]"
2363,5,supplementary_operation,1,[5],True,1874,3659851,3661724,1,True,6511.928,6530.668,6511.928,6530.668,18.74,0,0,1873,True,0.0100053390283,0.000231001683394,0.00999999999658,0.0199999999986,99.946638207,3,"[0, 1, 2]"
2364,0,normal_tightening,1,[0],True,1610,3661725,3663334,1,True,6530.678,6546.798,6530.678,6546.798,16.12,0,0,1609,True,0.0100186451212,0.000431397231687,0.00999999999658,0.0200000000041,99.8138957816,3,"[0, 1, 2]"
2365,5,supplementary_operation,1,[5],True,1850,3663335,3665184,1,True,6546.808,6565.298,6546.808,6565.298,18.49,0,0,1849,True,0.01,6.26915694114e-10,0.00999999999658,0.0100000000039,100,3,"[0, 1, 2]"
2366,0,normal_tightening,1,[0],True,1662,3665185,3666846,1,True,6565.308,6581.918,6565.308,6581.918,16.61,0,0,1661,True,0.01,6.26915694114e-10,0.00999999999658,0.0100000000039,100,3,"[0, 1, 2]"
2367,5,supplementary_operation,1,[5],True,1816,3666847,3668662,1,True,6581.928,6600.088,6581.928,6600.088,18.16,0,0,1815,True,0.0100055096419,0.00023466159169,0.00999999999658,0.0200000000032,99.9449339207,3,"[0, 1, 2]"
2368,0,normal_tightening,1,[0],True,1547,3668663,3670209,1,True,6600.098,6615.568,6600.098,6615.568,15.47,0,0,1546,True,0.0100064683053,0.000254246364985,0.00999999999658,0.0200000000032,99.9353587589,3,"[0, 1, 2]"
2369,5,supplementary_operation,1,[5],True,1863,3670210,3672072,1,True,6615.578,6634.208,6615.578,6634.208,18.63,0,0,1862,True,0.0100053705693,0.000231682648905,0.00999999999658,0.0200000000013,99.9463231347,3,"[0, 1, 2]"
2370,1,damaged_screw,1,[1],True,1652,3672073,3673724,1,True,6634.218,6650.728,6634.218,6650.728,16.51,0,0,1651,True,0.01,6.26915694114e-10,0.00999999999658,0.0100000000039,100,3,"[0, 1, 2]"
2371,5,supplementary_operation,1,[5],True,1842,3673725,3675566,1,True,6650.738,6669.158,6650.738,6669.158,18.42,0,0,1841,True,0.0100054318305,0.000232999571848,0.00999999999658,0.0199999999995,99.9457111835,3,"[0, 1, 2]"
2372,0,normal_tightening,1,[0],True,1541,3675567,3677107,1,True,6669.168,6684.568,6669.168,6684.568,15.4,0,0,1540,True,0.01,6.48173080155e-10,0.00999999999658,0.0100000000039,100,3,"[0, 1, 2]"
2373,5,supplementary_operation,1,[5],True,1455,3677108,3678562,1,True,6684.578,6699.148,6684.578,6699.148,14.57,0,0,1454,True,0.0100206327373,0.000453763884455,0.00999999999658,0.0199999999995,99.7940974605,2,"[1, 2]"
2374,0,normal_tightening,1,[0],True,1250,3678563,3679812,1,True,6699.158,6711.678,6699.158,6711.678,12.52,0,0,1249,True,0.0100240192154,0.000632252586682,0.00999999999658,0.0299999999961,99.7603833866,2,"[1, 2]"
2375,5,supplementary_operation,1,[5],True,1869,3679813,3681681,1,True,6711.688,6730.378,6711.688,6730.378,18.69,0,0,1868,True,0.0100053533191,0.000231310467938,0.00999999999658,0.0200000000023,99.9464954521,3,"[0, 1, 2]"
2376,0,normal_tightening,1,[0],True,1529,3681682,3683210,1,True,6730.388,6745.678,6730.388,6745.678,15.29,0,0,1528,True,0.0100065445026,0.000255738529819,0.00999999999658,0.0199999999977,99.9345977763,3,"[0, 1, 2]"
2377,5,supplementary_operation,1,[5],True,1812,3683211,3685022,1,True,6745.688,6763.808,6745.688,6763.808,18.12,0,0,1811,True,0.0100055218112,0.000234920457086,0.00999999999658,0.0200000000013,99.944812362,3,"[0, 1, 2]"
2378,1,damaged_screw,1,[1],True,1483,3685023,3686505,1,True,6763.818,6778.658,6763.818,6778.658,14.84,0,0,1482,True,0.0100134952767,0.000367111214928,0.00999999999658,0.0200000000032,99.8652291105,3,"[0, 1, 2]"
2379,5,supplementary_operation,1,[5],True,13,3686506,3686518,1,True,6778.668,6778.788,6778.668,6778.788,0.12,0,0,12,True,0.00999999999999,0,0.00999999999749,0.0100000000039,100,1,[1]
2380,0,normal_tightening,1,[0],True,2441,3686519,3688959,1,True,6797.608,6822.039,6797.608,6822.039,24.431,0,0,2440,True,0.010012704918,0.000353325041589,0.00900000000001,0.0199999999995,99.8731120298,5,"[0, 1, 2, 3, 4]"
2381,5,supplementary_operation,1,[5],True,1950,3688960,3690909,1,True,7346.025,7365.535,7346.025,7365.535,19.51,0,0,1949,True,0.0100102616727,0.000320174053648,0.00999999999749,0.0200000000023,99.8974884675,3,"[0, 1, 2]"
2382,0,normal_tightening,1,[0],True,1527,3690910,3692436,1,True,7365.545,7380.805,7365.545,7380.805,15.26,0,0,1526,True,0.01,0,0.00999999999749,0.010000000002,100,3,"[0, 1, 2]"
2383,5,supplementary_operation,1,[5],True,1885,3692437,3694321,1,True,7380.815,7399.715,7380.815,7399.715,18.9,0,0,1884,True,0.0100318471338,0.000563433312506,0.00999999999749,0.0200000000023,99.6825396826,3,"[0, 1, 2]"
2384,0,normal_tightening,1,[0],True,1504,3694322,3695825,1,True,7399.725,7414.765,7399.725,7414.765,15.04,0,0,1503,True,0.0100066533599,0.000257855254503,0.00999999999749,0.0200000000004,99.9335106383,3,"[0, 1, 2]"
2385,5,supplementary_operation,1,[5],True,1830,3695826,3697655,1,True,7414.775,7433.075,7414.775,7433.075,18.3,0,0,1829,True,0.0100054674686,0.000233762256221,0.00999999999749,0.0200000000023,99.9453551913,3,"[0, 1, 2]"
2386,1,damaged_screw,1,[1],True,1626,3697656,3699281,1,True,7433.085,7449.345,7433.085,7449.345,16.26,0,0,1625,True,0.0100061538462,0.000247993128421,0.00999999999749,0.0200000000023,99.938499385,3,"[0, 1, 2]"
2387,5,supplementary_operation,1,[5],True,1886,3699282,3701167,1,True,7449.355,7468.215,7449.355,7468.215,18.86,0,0,1885,True,0.0100053050398,0.000230265617076,0.00999999999749,0.0199999999977,99.9469777307,2,"[1, 2]"
2388,0,normal_tightening,1,[0],True,1498,3701168,3702665,1,True,7468.225,7483.215,7468.225,7483.215,14.99,0,0,1497,True,0.0100133600534,0.000365269822698,0.00999999999749,0.0200000000023,99.8665777185,2,"[1, 2]"
2389,5,supplementary_operation,1,[5],True,1835,3702666,3704500,1,True,7483.225,7501.575,7483.225,7501.575,18.35,0,0,1834,True,0.0100054525627,0.00023344356198,0.00999999999749,0.0200000000023,99.9455040872,3,"[0, 1, 2]"
2390,0,normal_tightening,1,[0],True,1496,3704501,3705996,1,True,7501.585,7516.545,7501.585,7516.545,14.96,0,0,1495,True,0.0100066889632,0.000258543787216,0.00999999999749,0.0200000000023,99.9331550802,2,"[1, 2]"
2391,5,supplementary_operation,1,[5],True,1828,3705997,3707824,1,True,7516.555,7534.825,7516.555,7534.825,18.27,0,0,1827,True,0.01,7.54457514082e-10,0.00999999999749,0.010000000002,100,3,"[0, 1, 2]"
2392,0,normal_tightening,1,[0],True,1562,3707825,3709386,1,True,7534.835,7550.455,7534.835,7550.455,15.62,0,0,1561,True,0.0100064061499,0.000253022647823,0.00999999999749,0.0200000000023,99.9359795134,3,"[0, 1, 2]"
2393,5,supplementary_operation,1,[5],True,1788,3709387,3711174,1,True,7550.465,7568.345,7550.465,7568.345,17.88,0,0,1787,True,0.0100055959709,0.000236491847903,0.00999999999749,0.0200000000004,99.9440715884,3,"[0, 1, 2]"
2394,1,damaged_screw,1,[1],True,1500,3711175,3712674,1,True,7568.355,7583.345,7568.355,7583.345,14.99,0,0,1499,True,0.01,0,0.00999999999749,0.010000000002,100,3,"[0, 1, 2]"
2395,5,supplementary_operation,1,[5],True,1860,3712675,3714534,1,True,7583.355,7601.955,7583.355,7601.955,18.6,0,0,1859,True,0.0100053792361,0.000231869414387,0.00999999999749,0.0200000000023,99.9462365591,3,"[0, 1, 2]"
2396,0,normal_tightening,1,[0],True,1646,3714535,3716180,1,True,7601.965,7618.425,7601.965,7618.425,16.46,0,0,1645,True,0.0100060790274,0.000246481883736,0.00999999999749,0.0200000000023,99.9392466586,2,"[1, 2]"
2397,5,supplementary_operation,1,[5],True,1835,3716181,3718015,1,True,7618.435,7636.785,7618.435,7636.785,18.35,0,0,1834,True,0.0100054525627,0.000233443561916,0.00999999999749,0.0199999999995,99.9455040872,3,"[0, 1, 2]"
2398,0,normal_tightening,1,[0],True,1514,3718016,3719529,1,True,7636.795,7651.935,7636.795,7651.935,15.14,0,0,1513,True,0.0100066093853,0.000257002274875,0.00999999999749,0.0199999999995,99.9339498019,3,"[0, 1, 2]"
2399,5,supplementary_operation,1,[5],True,1820,3719530,3721349,1,True,7651.945,7670.135,7651.945,7670.135,18.19,0,0,1819,True,0.01,6.48173080155e-10,0.00999999999749,0.010000000002,100,3,"[0, 1, 2]"
2400,0,normal_tightening,1,[0],True,1512,3721350,3722861,1,True,7670.145,7685.255,7670.145,7685.255,15.11,0,0,1511,True,0.01,0,0.00999999999749,0.010000000002,100,3,"[0, 1, 2]"
2401,5,supplementary_operation,1,[5],True,1838,3722862,3724699,1,True,7685.265,7703.645,7685.265,7703.645,18.38,0,0,1837,True,0.0100054436581,0.000233252969851,0.00999999999749,0.0199999999977,99.9455930359,2,"[1, 2]"
2402,1,damaged_screw,1,[1],True,1493,3724700,3726192,1,True,7703.655,7718.575,7703.655,7718.575,14.92,0,0,1492,True,0.01,0,0.00999999999749,0.010000000002,100,3,"[0, 1, 2]"
2403,5,supplementary_operation,1,[5],True,1844,3726193,3728036,1,True,7718.585,7737.025,7718.585,7737.025,18.44,0,0,1843,True,0.010005425936,0.00023287318219,0.00999999999749,0.0200000000023,99.9457700651,3,"[0, 1, 2]"
2404,0,normal_tightening,1,[0],True,1402,3728037,3729438,1,True,7737.035,7751.065,7737.035,7751.065,14.03,0,0,1401,True,0.0100142755175,0.000377559776114,0.00999999999749,0.0200000000023,99.857448325,2,"[1, 2]"
2405,5,supplementary_operation,1,[5],True,1396,3729439,3730834,1,True,7751.075,7765.025,7751.075,7765.025,13.95,0,0,1395,True,0.01,0,0.00999999999749,0.010000000002,100,3,"[0, 1, 2]"
2406,0,normal_tightening,1,[0],True,1413,3730835,3732247,1,True,7765.035,7779.165,7765.035,7779.165,14.13,0,0,1412,True,0.010007082153,0.000266028894711,0.00999999999749,0.0199999999977,99.9292285916,3,"[0, 1, 2]"
2407,5,supplementary_operation,1,[5],True,1427,3732248,3733674,1,True,7779.175,7793.435,7779.175,7793.435,14.26,0,0,1426,True,0.01,0,0.00999999999749,0.010000000002,100,3,"[0, 1, 2]"
2408,0,normal_tightening,1,[0],True,1432,3733675,3735106,1,True,7793.445,7807.765,7793.445,7807.765,14.32,0,0,1431,True,0.0100069881202,0.000264258146706,0.00999999999749,0.0199999999977,99.9301675978,3,"[0, 1, 2]"
2409,5,supplementary_operation,1,[5],True,1370,3735107,3736476,1,True,7807.775,7821.485,7807.775,7821.485,13.71,0,0,1369,True,0.0100146092038,0.000381940583233,0.00999999999749,0.0200000000004,99.8541210795,3,"[0, 1, 2]"
2410,1,damaged_screw,1,[1],True,1579,3736477,3738055,1,True,7821.495,7837.285,7821.495,7837.285,15.79,0,0,1578,True,0.0100063371356,0.00025165690312,0.00999999999749,0.0200000000023,99.9366687777,3,"[0, 1, 2]"
2411,5,supplementary_operation,1,[5],True,1400,3738056,3739455,1,True,7837.295,7851.325,7837.295,7851.325,14.03,0,0,1399,True,0.0100285918513,0.000844972655892,0.00999999999749,0.0400000000018,99.71489665,3,"[0, 1, 2]"
2412,0,normal_tightening,1,[0],True,1533,3739456,3740988,1,True,7851.335,7866.665,7851.335,7866.665,15.33,0,0,1532,True,0.0100065274151,0.000255404667766,0.00999999999749,0.0200000000023,99.9347684279,3,"[0, 1, 2]"
2413,5,supplementary_operation,1,[5],True,1360,3740989,3742348,1,True,7866.675,7880.275,7866.675,7880.275,13.6,0,0,1359,True,0.0100073583517,0.000271162998922,0.00999999999749,0.0200000000023,99.9264705882,3,"[0, 1, 2]"
2414,0,normal_tightening,1,[0],True,1368,3742349,3743716,1,True,7880.285,7893.985,7880.285,7893.985,13.7,0,0,1367,True,0.0100219458669,0.000467949834466,0.00999999999749,0.0200000000023,99.7810218978,3,"[0, 1, 2]"
2415,5,supplementary_operation,1,[5],True,1342,3743717,3745058,1,True,7893.995,7907.435,7893.995,7907.435,13.44,0,0,1341,True,0.0100223713647,0.000472454408983,0.00999999999749,0.0200000000023,99.7767857143,3,"[0, 1, 2]"
2416,0,normal_tightening,1,[0],True,1361,3745059,3746419,1,True,7907.445,7921.095,7907.445,7921.095,13.65,0,0,1360,True,0.0100367647059,0.000716487431064,0.00999999999749,0.0300000000025,99.6336996337,3,"[0, 1, 2]"
2417,5,supplementary_operation,1,[5],True,1497,3746420,3747916,1,True,8236.969,8251.939,8236.969,8251.939,14.97,0,0,1496,True,0.010006684492,0.00025845741885,0.0099999999984,0.0200000000004,99.9331997328,3,"[0, 1, 2]"
2418,0,normal_tightening,1,[0],True,1450,3747917,3749366,1,True,8251.949,8266.449,8251.949,8266.449,14.5,0,0,1449,True,0.0100069013112,0.000262612803192,0.0099999999984,0.0200000000004,99.9310344828,3,"[0, 1, 2]"
2419,5,supplementary_operation,1,[5],True,1855,3749367,3751221,1,True,8266.459,8285.019,8266.459,8285.019,18.56,0,0,1854,True,0.0100107874865,0.000328265891133,0.0099999999984,0.0200000000004,99.8922413793,3,"[0, 1, 2]"
2420,0,normal_tightening,1,[0],True,1309,3751222,3752530,1,True,8285.029,8298.119,8285.029,8298.119,13.09,0,0,1308,True,0.0100076452599,0.000276394915646,0.0099999999984,0.0200000000004,99.923605806,3,"[0, 1, 2]"
2421,5,supplementary_operation,1,[5],True,1814,3752531,3754344,1,True,8298.129,8316.259,8298.129,8316.259,18.13,0,0,1813,True,0.01,8.31371688813e-10,0.0099999999984,0.010000000002,100,3,"[0, 1, 2]"
2422,0,normal_tightening,1,[0],True,1281,3754345,3755625,1,True,8316.269,8329.069,8316.269,8329.069,12.8,0,0,1280,True,0.01,0,0.0099999999984,0.010000000002,100,3,"[0, 1, 2]"
2423,5,supplementary_operation,1,[5],True,1874,3755626,3757499,1,True,8329.079,8347.809,8329.079,8347.809,18.73,0,0,1873,True,0.01,9.09232729569e-10,0.0099999999984,0.010000000002,100,2,"[1, 2]"
2424,1,damaged_screw,1,[1],True,1221,3757500,3758720,1,True,8347.819,8360.039,8347.819,8360.039,12.22,0,0,1220,True,0.0100163934426,0.000404556153471,0.0099999999984,0.0200000000023,99.8363338789,2,"[1, 2]"
2425,5,supplementary_operation,1,[5],True,1838,3758721,3760558,1,True,8360.049,8378.429,8360.049,8378.429,18.38,0,0,1837,True,0.0100054436581,0.000233252969915,0.0099999999984,0.0200000000004,99.9455930359,3,"[0, 1, 2]"
2426,0,normal_tightening,1,[0],True,1638,3760559,3762196,1,True,8378.439,8394.829,8378.439,8394.829,16.39,0,0,1637,True,0.010012217471,0.000349321403937,0.0099999999984,0.0200000000004,99.8779743746,2,"[1, 2]"
2427,5,supplementary_operation,1,[5],True,1861,3762197,3764057,1,True,8394.839,8413.439,8394.839,8413.439,18.6,0,0,1860,True,0.01,8.94203054238e-10,0.0099999999984,0.010000000002,100,3,"[0, 1, 2]"
2428,0,normal_tightening,1,[0],True,1740,3764058,3765797,1,True,8413.449,8430.839,8413.449,8430.839,17.39,0,0,1739,True,0.01,3.39129216578e-05,0.00900000000001,0.0109999999986,100,3,"[0, 1, 2]"
2429,5,supplementary_operation,1,[5],True,1861,3765798,3767658,1,True,8430.849,8449.489,8430.849,8449.489,18.64,0,0,1860,True,0.0100215053763,0.000567554547066,0.0099999999984,0.0299999999988,99.7854077253,3,"[0, 1, 2]"
2430,0,normal_tightening,1,[0],True,1557,3767659,3769215,1,True,8449.499,8465.079,8449.499,8465.079,15.58,0,0,1556,True,0.0100128534704,0.000358286886,0.0099999999984,0.0200000000004,99.8716302953,3,"[0, 1, 2]"
2431,5,supplementary_operation,1,[5],True,1863,3769216,3771078,1,True,8465.089,8483.709,8465.089,8483.709,18.62,0,0,1862,True,0.01,8.8659267708e-10,0.0099999999984,0.010000000002,100,2,"[1, 2]"
2432,1,damaged_screw,1,[1],True,1488,3771079,3772566,1,True,8483.719,8498.589,8483.719,8498.589,14.87,0,0,1487,True,0.01,0,0.0099999999984,0.010000000002,100,3,"[0, 1, 2]"
2433,5,supplementary_operation,1,[5],True,1857,3772567,3774423,1,True,8498.599,8517.169,8498.599,8517.169,18.57,0,0,1856,True,0.010005387931,0.000232056632203,0.0099999999984,0.0200000000004,99.9461497038,3,"[0, 1, 2]"
2434,0,normal_tightening,1,[0],True,1559,3774424,3775982,1,True,8517.179,8532.769,8517.179,8532.769,15.59,0,0,1558,True,0.0100064184852,0.000253265977682,0.0099999999984,0.0200000000023,99.9358563182,3,"[0, 1, 2]"
2435,5,supplementary_operation,1,[5],True,1849,3775983,3777831,1,True,8532.779,8551.279,8532.779,8551.279,18.5,0,0,1848,True,0.0100108225108,0.000328797782131,0.0099999999984,0.0200000000023,99.8918918919,3,"[0, 1, 2]"
2436,0,normal_tightening,1,[0],True,1565,3777832,3779396,1,True,8551.289,8566.929,8551.289,8566.929,15.64,0,0,1564,True,0.01,2.85158136718e-10,0.0099999999984,0.010000000002,100,3,"[0, 1, 2]"
2437,5,supplementary_operation,1,[5],True,1881,3779397,3781277,1,True,8566.939,8585.749,8566.939,8585.749,18.81,0,0,1880,True,0.0100053191489,0.000230571455307,0.0099999999984,0.0199999999986,99.9468367889,2,"[1, 2]"
2438,0,normal_tightening,1,[0],True,1591,3781278,3782868,1,True,8585.759,8601.699,8585.759,8601.699,15.94,0,0,1590,True,0.0100251572327,0.000613779768476,0.0099999999984,0.0300000000007,99.7490589711,3,"[0, 1, 2]"
2439,5,supplementary_operation,1,[5],True,1883,3782869,3784751,1,True,8601.709,8620.549,8601.709,8620.549,18.84,0,0,1882,True,0.0100106269926,0.000325817422263,0.0099999999984,0.0200000000004,99.8938428875,3,"[0, 1, 2]"
2440,1,damaged_screw,1,[1],True,1511,3784752,3786262,1,True,8620.559,8635.659,8620.559,8635.659,15.1,0,0,1510,True,0.01,0,0.0099999999984,0.010000000002,100,3,"[0, 1, 2]"
2441,5,supplementary_operation,1,[5],True,1816,3786263,3788078,1,True,8635.669,8653.829,8635.669,8653.829,18.16,0,0,1815,True,0.0100055096419,0.000234661591669,0.0099999999984,0.0200000000023,99.9449339207,3,"[0, 1, 2]"
2442,0,normal_tightening,1,[0],True,1524,3788079,3789602,1,True,8653.839,8669.069,8653.839,8669.069,15.23,0,0,1523,True,0.01,0,0.0099999999984,0.010000000002,100,3,"[0, 1, 2]"
2443,5,supplementary_operation,1,[5],True,1783,3789603,3791385,1,True,8669.079,8686.909,8669.079,8686.909,17.83,0,0,1782,True,0.0100056116723,0.00023682320816,0.0099999999984,0.0200000000004,99.9439147504,2,"[1, 2]"
2444,0,normal_tightening,1,[0],True,1580,3791386,3792965,1,True,8686.919,8702.709,8686.919,8702.709,15.79,0,0,1579,True,0.01,3.49245965481e-10,0.0099999999984,0.010000000002,100,3,"[0, 1, 2]"
2445,5,supplementary_operation,1,[5],True,1802,3792966,3794767,1,True,8702.719,8720.739,8702.719,8720.739,18.02,0,0,1801,True,0.0100055524708,0.000235571387414,0.0099999999984,0.0200000000004,99.9445061043,2,"[1, 2]"
2446,0,normal_tightening,1,[0],True,1658,3794768,3796425,1,True,8720.749,8737.329,8720.749,8737.329,16.58,0,0,1657,True,0.010006035003,0.000245588291495,0.0099999999984,0.0200000000004,99.9396863691,3,"[0, 1, 2]"
2447,5,supplementary_operation,1,[5],True,1839,3796426,3798264,1,True,8737.339,8755.749,8737.339,8755.749,18.41,0,0,1838,True,0.0100163220892,0.000403676208951,0.0099999999984,0.0200000000004,99.8370450842,3,"[0, 1, 2]"
2448,1,damaged_screw,1,[1],True,1591,3798265,3799855,1,True,8755.759,8771.719,8755.759,8771.719,15.96,0,0,1590,True,0.0100377358491,0.000708322426361,0.0099999999984,0.0299999999988,99.6240601504,3,"[0, 1, 2]"
2449,5,supplementary_operation,1,[5],True,3444,3799856,3803299,1,True,8771.729,9240.629,8771.729,9240.629,468.9,0,0,3443,True,0.136189369736,7.19491467726,0.0099999999984,422.07,7.34271699723,3,"[0, 1, 2]"
2450,0,normal_tightening,1,[0],True,1381,3803300,3804680,1,True,9240.639,9254.439,9240.639,9254.439,13.8,0,0,1380,True,0.01,0,0.0099999999984,0.0100000000002,100,3,"[0, 1, 2]"
2451,5,supplementary_operation,1,[5],True,1823,3804681,3806503,1,True,9254.449,9272.669,9254.449,9272.669,18.22,0,0,1822,True,0.01,1.07329623509e-09,0.0099999999984,0.0100000000002,100,2,"[1, 2]"
2452,0,normal_tightening,1,[0],True,1395,3806504,3807898,1,True,9272.679,9286.619,9272.679,9286.619,13.94,0,0,1394,True,0.01,0,0.0099999999984,0.0100000000002,100,3,"[0, 1, 2]"
2453,5,supplementary_operation,1,[5],True,1801,3807899,3809699,1,True,9286.629,9304.659,9286.629,9304.659,18.03,0,0,1800,True,0.0100166666667,0.000526782687643,0.0099999999984,0.0300000000007,99.8336106489,3,"[0, 1, 2]"
2454,0,normal_tightening,1,[0],True,1406,3809700,3811105,1,True,9304.669,9318.729,9304.669,9318.729,14.06,0,0,1405,True,0.0100071174377,0.000266690305943,0.0099999999984,0.0199999999986,99.9288762447,3,"[0, 1, 2]"
